id,tag
418120,Action
418120,Adventure
418120,Female Protagonist
418120,Great Soundtrack
418120,Platformer
418120,Metroidvania
418120,Pixel Graphics
418140,Simulation
418150,Indie
418150,Action
418150,Female Protagonist
418150,Difficult
418150,Replay Value
418150,Great Soundtrack
418150,Platformer
418150,Rogue-like
418160,Strategy
418160,Casual
418160,Tower Defense
418170,Simulation
418170,Racing
418170,Sports
418170,Indie
418180,Early Access
418180,Pirates
418180,Action
418180,RPG
418180,Indie
418180,Naval
418190,RPG
418190,Indie
418190,Casual
418190,RPGMaker
418190,Anime
418190,Pixel Graphics
418190,2D
418190,Cute
418190,Singleplayer
418190,Fantasy
418190,Story Rich
418190,Great Soundtrack
418190,JRPG
418190,Controller
418190,Short
418190,Atmospheric
418190,Retro
418190,Female Protagonist
418200,Video Production
418200,Photo Editing
418221,Action
418250,Simulation
418250,4X
418250,Strategy
418250,Space
418250,Grand Strategy
418250,Real-Time with Pause
418250,Replay Value
418250,Real Time Tactics
418250,Aliens
418250,Real-Time
418250,Singleplayer
418250,Resource Management
418250,Tactical
418260,Racing
418260,Sports
418260,Action
418280,Indie
418280,Adventure
418280,Action
418280,Atmospheric
418280,Exploration
418280,Horror
418290,Software Training
418300,Indie
418300,Adventure
418300,Action
418300,Survival Horror
418300,Horror
418300,Psychological Horror
418300,First-Person
418300,Atmospheric
418310,Indie
418310,Casual
418310,RPG
418310,Music
418310,Story Rich
418310,Great Soundtrack
418310,2D
418310,Singleplayer
418310,Dark Fantasy
418310,Mature
418310,Dark Humor
418310,Villain Protagonist
418310,Rhythm
418310,RPGMaker
418320,Design &amp; Illustration
418320,Utilities
418320,Animation &amp; Modeling
418340,Early Access
418340,Action
418340,Female Protagonist
418340,Hack and Slash
418340,Anime
418340,Co-op
418340,Adventure
418340,Multiplayer
418340,Great Soundtrack
418340,Indie
418340,Online Co-Op
418340,Beat 'em up
418340,Spectacle fighter
418340,Memes
418340,Third Person
418340,Cute
418340,Action RPG
418340,MOBA
418340,Fighting
418340,Psychological Horror
418350,Action
418350,Adventure
418350,RPG
418350,Massively Multiplayer
418350,Free to Play
418360,Action
418360,Indie
418360,Local Multiplayer
418360,Competitive
418360,Fighting
418380,Movie
418380,Drama
418380,Mystery
418380,Lovecraftian
418430,Early Access
418430,Adventure
418430,Indie
418430,RPG
418430,Strategy
418430,Action
418440,Adventure
418440,Indie
418440,Casual
418440,Time Travel
418440,Funny
418460,Simulation
418460,Action
418460,FPS
418460,Realistic
418460,Shooter
418460,Tactical
418460,Indie
418460,War
418460,Team-Based
418460,Multiplayer
418520,Indie
418520,VR
418580,Indie
418580,Music
418580,Action
418580,Adventure
418580,Great Soundtrack
418580,Atmospheric
418580,Soundtrack
418580,Platformer
418610,Action
418610,Indie
418610,Platformer
418620,Early Access
418620,Action
418620,Indie
418620,Beat 'em up
418620,Arcade
418620,Fighting
418620,1990's
418650,Early Access
418650,Action
418650,VR
418680,Action
418680,Adventure
418690,Action
418690,Adventure
418700,Action
418700,Adventure
418710,Action
418710,Adventure
418750,Action
418750,Adventure
418760,Adventure
418760,Action
418770,Action
418770,Adventure
418780,Action
418780,Adventure
418790,Action
418790,Adventure
418800,Adventure
418800,Action
418810,Adventure
418810,Action
418820,Action
418820,Indie
418840,Adventure
418840,Indie
418840,Casual
418890,Adventure
418890,RPG
418890,Indie
418910,Early Access
418910,Indie
418910,Strategy
418910,RPG
418910,Simulation
418950,Indie
418950,Adventure
418950,Female Protagonist
418950,Horror
418950,Third Person
418950,Survival Horror
418960,Indie
418960,Casual
418960,Action
418960,Adventure
418990,Racing
418990,Action
418990,Massively Multiplayer
418990,Open World
419000,Action
419000,Casual
419000,Puzzle
419020,Early Access
419020,Action
419020,Indie
419020,Beat 'em up
419040,Strategy
419040,Adventure
419040,RPG
419040,Indie
419050,Strategy
419050,Adventure
419050,RPG
419050,Indie
419060,Strategy
419060,Indie
419070,Action
419070,Indie
419080,Simulation
419090,Action
419090,Indie
419090,Shoot 'Em Up
419090,Bullet Hell
419090,Arcade
419090,Sci-fi
419110,Action
419210,Action
419210,Indie
419220,Drama
419220,Short
419240,Short
419240,Drama
419250,Horror
419250,Short
419250,Sci-fi
419290,Adventure
419290,RPG
419400,Strategy
419400,Action
419400,Indie
419400,Casual
419450,Education
419460,Indie
419460,Adventure
419460,Walking Simulator
419460,Story Rich
419460,Atmospheric
419460,Singleplayer
419460,Narration
419460,Point &amp; Click
419460,Documentary
419460,Great Soundtrack
419460,Surreal
419460,Casual
419460,Comedy
419470,Action
419471,Action
419472,Action
419473,Action
419474,Action
419475,Action
419476,Action
419477,Action
419478,Action
419479,Action
419480,Early Access
419480,Action
419480,RPG
419480,Simulation
419480,Strategy
419480,Space
419480,Singleplayer
419480,Open World
419480,Sci-fi
419480,Space Sim
419500,Action
419500,Indie
419520,Action
419520,Zombies
419550,Design &amp; Illustration
419550,Animation &amp; Modeling
419550,Tutorial
419570,Movie
419570,Thriller
419570,Aliens
419580,Movie
419580,Gaming
419610,Design &amp; Illustration
419610,Animation &amp; Modeling
419610,Tutorial
419620,Tutorial
419620,Design &amp; Illustration
419620,Animation &amp; Modeling
419640,Tutorial
419640,Design &amp; Illustration
419640,Animation &amp; Modeling
419660,Indie
419660,Strategy
419660,Action
419660,Comedy
419660,Funny
419660,Singleplayer
419810,Adventure
419810,RPG
419810,Indie
419930,Action
419931,Action
419932,Action
419933,Action
419934,Action
419935,Action
419936,Action
419937,Action
419938,Action
419939,Action
419940,Action
419941,Action
419942,Action
419943,Action
419944,Action
419945,Action
419946,Action
419947,Action
419948,Action
419949,Action
419951,Action
419951,Indie
419951,Casual
419960,Action
419961,Action
419962,Action
419963,Action
419964,Action
419965,Action
419966,Action
419980,Action
419980,Indie
419980,Casual
419980,Simulation
419980,Racing
419980,Sports
420000,Simulation
420000,Design &amp; Illustration
420030,Strategy
420030,RPG
420030,Indie
420030,Simulation
420050,Indie
420050,Casual
420050,Action
420050,Adventure
420050,Strategy
420050,Singleplayer
420050,Martial Arts
420050,Illuminati
420050,Blood
420050,Destruction
420050,Mystery
420050,Dark
420050,Assassin
420050,Atmospheric
420050,Mouse only
420050,Touch-Friendly
420050,Gaming
420050,Clicker
420050,2D Fighter
420050,Runner
420060,Adventure
420060,Indie
420070,Action
420070,Adventure
420070,Indie
420070,Platformer
420070,2D
420070,Puzzle-Platformer
420070,Experimental
420070,Comedy
420070,Great Soundtrack
420070,Difficult
420110,Anime
420110,Visual Novel
420110,Cute
420110,Indie
420110,Dating Sim
420110,Shooter
420110,Romance
420110,Story Rich
420110,Great Soundtrack
420110,Singleplayer
420160,Indie
420160,Casual
420160,Action
420160,Music-Based Procedural Generation
420160,Music
420160,Spelling
420160,Word Game
420160,Puzzle
420170,Adventure
420170,Indie
420210,Adventure
420210,Indie
420210,RPG
420210,Action
420240,RPG
420250,Casual
420250,Simulation
420270,Strategy
420270,Adventure
420270,Space
420270,RPG
420270,Indie
420270,4X
420270,Turn-Based
420270,Exploration
420270,Singleplayer
420270,Turn-Based Tactics
420270,Tactical RPG
420270,6DOF
420270,Tactical
420270,Spectacle fighter
420300,Action
420300,Adventure
420300,Indie
420310,Action
420310,Indie
420320,Strategy
420320,Free to Play
420322,Strategy
420322,Free to Play
420340,Indie
420340,Simulation
420380,Simulation
420380,Sports
420380,Fishing
420390,RPG
420390,Massively Multiplayer
420390,Free to Play
420410,RPG
420410,Massively Multiplayer
420410,Free to Play
420440,Simulation
420440,Strategy
420440,Naval
420440,Turn-Based
420440,World War II
420450,Indie
420450,Casual
420500,Indie
420500,Platformer
420500,Action
420500,Adventure
420500,Difficult
420530,Adventure
420530,Indie
420530,Casual
420540,Simulation
420550,Early Access
420550,Sports
420550,Action
420550,Indie
420550,Local Multiplayer
420550,Local Co-Op
420570,Action
420570,Indie
420570,Puzzle
420570,Arcade
420570,Multiplayer
420570,Minimalist
420570,Singleplayer
420570,Local Multiplayer
420570,Abstract
420610,Simulation
420610,Strategy
420610,Open World
420610,City Builder
420630,Audio Production
420640,Strategy
420640,Adventure
420640,RPG
420640,Indie
420640,Simulation
420650,Action
420650,Indie
420650,Massively Multiplayer
420670,Action
420670,Indie
420680,Video Production
420680,Animation &amp; Modeling
420680,Anime
420730,Strategy
420730,RPG
420730,Indie
420731,Strategy
420731,RPG
420731,Indie
420740,Adventure
420740,RPGMaker
420740,Atmospheric
420740,RPG
420740,Crime
420740,Detective
420740,Casual
420740,Indie
420740,Singleplayer
420740,Story Rich
420740,Simulation
420740,Comedy
420740,Choices Matter
420770,Action
420770,Adventure
420770,Indie
420770,Casual
420770,Anime
420770,Pixel Graphics
420770,Platformer
420770,Female Protagonist
420790,Free to Play
420790,Massively Multiplayer
420790,Indie
420790,Action
420810,Action
420810,Indie
420821,Video Production
420821,Animation &amp; Modeling
420822,Animation &amp; Modeling
420822,Video Production
420840,Indie
420840,Casual
420840,VR
420850,Indie
420850,Action
420880,Early Access
420880,Free to Play
420880,Indie
420880,Adventure
420880,Horror
420890,Simulation
420890,Racing
420890,Sports
420900,Early Access
420900,Action
420900,Indie
420910,Early Access
420910,Simulation
420910,Indie
420910,Strategy
420920,RPG
420920,Indie
420920,Casual
420920,Adventure
420920,Retro
420920,Turn-Based
420920,Fantasy
420920,Rogue-like
420920,Dungeon Crawler
420930,Early Access
420930,Sandbox
420930,Adventure
420930,Open World
420930,Casual
420930,Indie
420930,Multiplayer
420930,Simulation
420930,Free to Play
420930,Funny
420950,Anime
420950,Nudity
420950,Visual Novel
420950,Mature
420950,Simulation
420950,Indie
420950,Adventure
420970,Strategy
420970,Indie
420980,Adventure
420980,Indie
420980,Casual
420980,Visual Novel
421010,Early Access
421010,Strategy
421010,Action
421040,Casual
421040,Indie
421040,Clicker
421040,Simulation
421040,Cute
421040,Pixel Graphics
421040,Building
421040,Singleplayer
421040,Family Friendly
421040,Colorful
421040,Agriculture
421040,Funny
421040,RPG
421040,Adventure
421050,Adventure
421050,Point &amp; Click
421050,Comedy
421050,Indie
421050,Time Travel
421050,Singleplayer
421050,Funny
421050,Story Rich
421060,Strategy
421060,Indie
421060,Casual
421060,Action
421060,Tower Defense
421100,Strategy
421110,Early Access
421110,Adventure
421110,Indie
421110,Survival
421120,Adventure
421120,Point &amp; Click
421120,Casual
421120,Indie
421120,Puzzle
421120,Hand-drawn
421120,Atmospheric
421120,Great Soundtrack
421120,Singleplayer
421120,2D
421120,Relaxing
421120,Story Rich
421140,Strategy
421140,Indie
421140,Casual
421160,Simulation
421160,Racing
421160,Sports
421161,Simulation
421161,Racing
421161,Sports
421162,Simulation
421162,Racing
421162,Sports
421163,Simulation
421163,Racing
421163,Sports
421164,Simulation
421164,Racing
421164,Sports
421165,Simulation
421165,Racing
421165,Sports
421166,Simulation
421166,Racing
421166,Sports
421180,Action
421180,Indie
421180,Platformer
421200,Indie
421260,Strategy
421610,Adventure
421610,Visual Novel
421610,Anime
421620,Indie
421620,Story Rich
421620,Short
421630,Indie
421630,RPG
421630,Choose Your Own Adventure
421630,Steampunk
421640,RPG
421640,Indie
421670,Free to Play
421670,Indie
421670,Visual Novel
421670,Simulation
421670,RPG
421670,Nudity
421670,Anime
421700,Anime
421700,Visual Novel
421700,Nudity
421700,Memes
421700,Adventure
421700,Casual
421700,Mature
421700,Story Rich
421700,Singleplayer
421700,Dating Sim
421740,Adventure
421740,Indie
421740,Point &amp; Click
421760,Massively Multiplayer
421760,Simulation
421760,Sports
421760,Free to Play
421770,Strategy
421770,Massively Multiplayer
421770,Indie
421770,Casual
421770,Simulation
421770,Sports
421771,Strategy
421771,Massively Multiplayer
421771,Indie
421771,Casual
421771,Simulation
421771,Sports
421780,Strategy
421780,Indie
421780,Casual
421800,Simulation
421810,RPGMaker
421810,RPG
421810,Indie
421810,Casual
421810,Strategy
421810,Adventure
421810,JRPG
421810,Anime
421830,RPG
421830,Indie
421830,Action
421830,Platformer
421830,Female Protagonist
421830,Metroidvania
421860,Action
421860,Indie
421860,Simulation
421860,Racing
421880,Indie
421880,Casual
421880,Adventure
421880,Platformer
421880,Puzzle
421880,Atmospheric
421880,Singleplayer
421880,Puzzle-Platformer
421880,Funny
421880,Family Friendly
421880,Cartoony
421880,Comedy
421880,Side Scroller
421880,Action
421880,Strategy
421880,3D Platformer
421880,Cartoon
421880,Hand-drawn
421880,Animation &amp; Modeling
421880,Action-Adventure
421890,Action
421890,Casual
421890,Simulation
421900,Strategy
421900,RPG
421900,Indie
421910,Early Access
421910,Indie
421910,Strategy
421910,Adventure
421910,RPG
421910,Card Game
421910,Trading Card Game
421920,Adventure
421940,Action
421940,Indie
421940,Casual
421950,Adventure
421950,Indie
421960,Free to Play
421960,Simulation
421960,Sports
421960,RPG
421960,Massively Multiplayer
421960,Fishing
422020,Early Access
422020,Indie
422020,Action
422030,Early Access
422030,Action
422030,Adventure
422030,RPG
422110,Action
422110,Indie
422110,Local Multiplayer
422110,Controller
422110,Fighting
422110,Great Soundtrack
422110,Arcade
422110,Local Co-Op
422110,2D
422120,Action
422120,Adventure
422120,RPG
422120,Indie
422130,Simulation
422130,RPG
422130,Superhero
422130,Management
422130,Singleplayer
422140,Simulation
422140,Sports
422160,Action
422160,Adventure
422160,RPG
422160,Indie
422170,Action
422170,Indie
422210,Early Access
422210,Strategy
422210,RPG
422210,Indie
422220,Action
422220,Adventure
422220,RPG
422250,Indie
422250,Action
422250,Casual
422250,Adventure
422250,Bullet Hell
422250,Space
422250,Shoot 'Em Up
422280,Strategy
422280,Action
422280,Adventure
422280,Indie
422290,Action
422290,Free to Play
422290,Indie
422300,Early Access
422300,Strategy
422300,Action
422300,Indie
422400,Action
422400,RPG
422400,FPS
422400,Heist
422420,Early Access
422420,Strategy
422420,Simulation
422420,God Game
422420,Casual
422420,Multiplayer
422420,Indie
422470,Free to Play
422470,Massively Multiplayer
422470,Simulation
422470,Sports
422471,Free to Play
422471,Massively Multiplayer
422471,Simulation
422471,Sports
422472,Free to Play
422472,Massively Multiplayer
422472,Simulation
422472,Sports
422473,Massively Multiplayer
422473,Simulation
422473,Sports
422473,Free to Play
422474,Massively Multiplayer
422474,Simulation
422474,Sports
422474,Free to Play
422480,Action
422530,Movie
422530,Romance
422530,Drama
422530,Comedy
422540,Movie
422540,1980s
422540,Retro
422550,Sports
422550,Basketball
422550,Movie
422550,Documentary
422580,RPG
422580,Indie
422580,Strategy
422580,Utilities
422580,Fantasy
422580,Sandbox
422580,Software
422630,Free to Play
422630,Sandbox
422630,Casual
422630,Simulation
422630,Building
422630,Indie
422630,Multiplayer
422630,Singleplayer
422650,Action
422650,Adventure
422650,Indie
422650,Strategy
422650,RPG
422650,1980s
422650,Local Co-Op
422670,Racing
422670,Sports
422670,Simulation
422670,Free to Play
422690,Action
422690,Adventure
422690,RPG
422690,Indie
422691,Action
422691,Adventure
422691,RPG
422691,Indie
422860,Early Access
422860,Indie
422860,Casual
422860,Sports
422860,VR
422860,Music
422860,Rhythm
422860,Dragons
422940,Early Access
422940,Massively Multiplayer
422940,Indie
422940,Action
422940,RPG
422940,Sandbox
422970,Indie
422970,Action
422970,FPS
422970,Horror
422970,Difficult
422970,Fast-Paced
422970,Shooter
422970,Retro
422970,Bullet Hell
422970,Atmospheric
422970,First-Person
422970,Pixel Graphics
422970,Arena Shooter
422970,Singleplayer
422970,Survival
422980,Action
422980,Adventure
422980,Indie
422980,Platformer
422980,Co-op
422980,Great Soundtrack
422980,2D
422980,Difficult
422980,Funny
422980,Local Multiplayer
423010,Animation &amp; Modeling
423010,Tutorial
423010,Design &amp; Illustration
423120,RPG
423120,Indie
423120,Choose Your Own Adventure
423130,RPG
423130,Indie
423180,Action
423180,Indie
423180,Sci-fi
423180,Top-Down Shooter
423180,Strategy
423180,Casual
423180,Simulation
423180,Arcade
423180,Singleplayer
423180,Space
423230,Action
423240,Indie
423240,Casual
423270,Indie
423270,Action
423270,Beat 'em up
423270,Local Co-Op
423270,Fighting
423270,Singleplayer
423270,Local Multiplayer
423270,Arcade
423310,Free to Play
423310,RPG
423310,Massively Multiplayer
423320,RPG
423320,Indie
423320,Choose Your Own Adventure
423330,RPG
423330,Indie
423360,Free to Play
423360,Massively Multiplayer
423360,Simulation
423360,Sports
423361,Massively Multiplayer
423361,Simulation
423361,Sports
423361,Free to Play
423362,Massively Multiplayer
423362,Simulation
423362,Sports
423362,Free to Play
423370,Simulation
423440,RPG
423440,Indie
423440,Choose Your Own Adventure
423460,Simulation
423490,Early Access
423490,Action
423490,Simulation
423490,Indie
423490,Casual
423490,Flight
423490,Co-op
423600,Strategy
423600,Adventure
423600,Casual
423600,Simulation
423610,Indie
423610,Action
423610,Casual
423610,Simulation
423610,Racing
423610,Adventure
423610,2D
423610,Funny
423610,Psychological Horror
423620,Early Access
423620,Tower Defense
423620,Strategy
423620,RPG
423620,Indie
423620,Action
423630,Racing
423630,Sports
423630,Simulation
423630,Indie
423700,Simulation
423700,RPG
423700,Indie
423700,Casual
423700,RPGMaker
423700,Zombies
423700,Open World
423700,Crafting
423700,Survival Horror
423700,Atmospheric
423700,Dark
423700,Action RPG
423700,Sandbox
423710,Early Access
423710,Adventure
423710,RPG
423710,Indie
423710,Strategy
423710,Action
423710,Casual
423710,Simulation
423710,Survival Horror
423710,RPGMaker
423720,Action
423720,Indie
423720,Casual
423740,RPG
423740,RPGMaker
423740,Action
423740,Female Protagonist
423740,Singleplayer
423740,Fantasy
423750,Indie
423750,Casual
423750,Psychedelic
423760,Strategy
423760,Action
423760,Indie
423760,Casual
423770,Simulation
423770,Adventure
423770,RPG
423770,Indie
423770,RPGMaker
423770,Agriculture
423770,Crafting
423800,Strategy
423800,Simulation
423800,Indie
423800,Education
423810,Early Access
423810,Action
423810,Indie
423810,Casual
423810,Local Multiplayer
423810,Multiplayer
423840,Indie
423840,Casual
423840,Action
423840,Adventure
423840,RPG
423850,Action
423850,Indie
423851,Action
423851,Indie
423852,Action
423852,Indie
423853,Action
423853,Indie
423880,Free to Play
423880,Anime
423880,Visual Novel
423880,Indie
423880,Casual
423880,Short
423880,Dating Sim
423880,Singleplayer
423880,Cute
423880,Psychological Horror
423900,Action
423900,Indie
423900,Adventure
423900,Platformer
423900,Pixel Graphics
423900,2D
423900,Funny
423900,Classic
423900,Colorful
423900,Atmospheric
423900,Family Friendly
423900,Singleplayer
423900,Fantasy
423900,RPG
423900,Casual
423900,Dinosaurs
423920,Action
423920,Indie
423920,Adventure
423920,RPG
423920,Survival
424000,Action
424000,Adventure
424010,Casual
424010,Adventure
424010,RPG
424010,Indie
424010,RPGMaker
424040,Early Access
424040,Action
424040,Indie
424040,Local Multiplayer
424040,4 Player Local
424040,Twin Stick Shooter
424040,Multiplayer
424050,Strategy
424050,Action
424050,Indie
424050,Horror
424060,RPG
424060,Strategy
424060,Indie
424060,Survival
424060,Exploration
424060,RPGMaker
424060,Rogue-lite
424070,Action
424070,Indie
424070,Casual
424070,Strategy
424100,Simulation
424120,Strategy
424120,Action
424120,Adventure
424120,Indie
424170,RPG
424170,Adventure
424170,Action
424170,Indie
424170,Strategy
424170,RPGMaker
424170,Action RPG
424170,Magic
424170,Fantasy
424210,Indie
424210,Action
424210,Beat 'em up
424210,Shoot 'Em Up
424210,Side Scroller
424210,Shooter
424210,Fast-Paced
424210,Difficult
424210,Retro
424220,Strategy
424220,Indie
424220,Casual
424240,Action
424240,Indie
424250,RPG
424250,Strategy
424250,Adventure
424250,Indie
424250,Crafting
424250,Sandbox
424260,Indie
424260,Horror
424280,Free to Play
424280,Action
424280,Indie
424280,Fighting
424280,Multiplayer
424280,Gore
424280,2D Fighter
424280,Funny
424280,2D
424280,Cartoon
424280,Fast-Paced
424280,Survival
424280,Beat 'em up
424280,Arcade
424280,Cute
424280,Singleplayer
424280,Blood
424280,Casual
424280,Violent
424280,Difficult
424310,Early Access
424310,RPG
424310,Indie
424310,JRPG
424310,Resource Management
424310,Party-Based RPG
424320,Adventure
424320,Indie
424320,Casual
424320,Puzzle
424370,Early Access
424370,Action
424370,RPG
424370,Indie
424370,Adventure
424370,Hack and Slash
424640,Action
424640,Adventure
424640,Indie
424750,Indie
424750,Casual
424760,Action
424760,Sci-fi
424760,Shoot 'Em Up
424760,Fast-Paced
424760,Arcade
424760,Shooter
424760,Indie
424760,Procedural Generation
424780,Free to Play
424780,Massively Multiplayer
424780,Strategy
424780,Simulation
424800,Indie
424800,Casual
424830,Indie
424830,Action
424850,Early Access
424850,Strategy
424850,Adventure
424850,Indie
424850,Simulation
424850,Crafting
424850,Sandbox
424860,Simulation
424870,Indie
424870,Casual
424870,Strategy
424870,Adventure
424870,RPG
424870,RPGMaker
424880,Simulation
424950,Action
424950,Indie
425010,Action
425020,Strategy
425020,RPG
425020,Indie
425030,Strategy
425030,RPG
425030,Indie
425040,Adventure
425040,Indie
425060,Strategy
425060,RPG
425060,Indie
425090,Strategy
425090,RPG
425090,Indie
425100,Action
425100,Adventure
425100,RPG
425110,Action
425110,Fighting
425120,Indie
425120,Casual
425120,Free to Play
425130,Adventure
425130,RPG
425130,Indie
425130,Simulation
425140,Action
425141,Action
425150,Action
425150,Indie
425150,Casual
425160,Casual
425160,Indie
425160,Action
425160,Platformer
425160,Puzzle
425160,2D
425170,Indie
425180,Strategy
425180,RPG
425180,Indie
425181,Strategy
425181,RPG
425181,Indie
425182,Strategy
425182,RPG
425182,Indie
425210,Action
425210,Adventure
425210,Stealth
425210,Female Protagonist
425220,Action
425220,Anime
425220,Fighting
425220,Multiplayer
425230,Early Access
425230,Indie
425230,Action
425230,Adventure
425230,RPG
425270,RPG
425270,Indie
425270,Adventure
425270,Music
425270,Great Soundtrack
425300,Early Access
425300,Sports
425310,Action
425310,Adventure
425330,Adventure
425330,Indie
425340,Action
425340,Indie
425340,Shoot 'Em Up
425340,Arcade
425340,Bullet Hell
425340,2D
425340,Great Soundtrack
425340,Retro
425340,Difficult
425340,Pixel Graphics
425360,Strategy
425360,Indie
425370,Adventure
425370,RPG
425370,Indie
425370,Casual
425380,Strategy
425380,Adventure
425380,RPG
425380,Indie
425380,Casual
425410,Action
425410,Adventure
425410,Indie
425410,Racing
425420,Strategy
425420,Action
425420,Indie
425440,Strategy
425440,RPG
425440,Indie
425500,Indie
425530,Strategy
425530,Indie
425530,Simulation
425540,Indie
425540,Strategy
425540,Action
425540,MOBA
425544,Strategy
425544,Action
425544,Indie
425550,Photo Editing
425550,Design &amp; Illustration
425550,Utilities
425550,Software
425550,Funny
425550,Education
425560,Utilities
425560,Video Production
425560,Software
425560,Education
425560,Relaxing
425560,Physics
425560,Retro
425560,Stylized
425560,Movie
425560,Action
425600,Adventure
425600,Indie
425600,Point &amp; Click
425600,Fantasy
425600,Retro
425600,Singleplayer
425600,Funny
425600,Family Friendly
425600,Puzzle
425600,Story Rich
425600,2D
425620,Action
425620,Adventure
425620,RPG
425620,Massively Multiplayer
425620,Free to Play
425630,Action
425630,Indie
425650,Early Access
425650,Action
425650,Indie
425650,Platformer
425650,Retro
425670,Early Access
425670,Action
425670,Platformer
425680,Design &amp; Illustration
425680,Animation &amp; Modeling
425680,Tutorial
425710,Action
425710,Adventure
425710,Indie
425720,Sports
425720,Casual
425720,VR
425750,Indie
425750,Simulation
425760,Indie
425760,Casual
425780,Massively Multiplayer
425780,Simulation
425780,Free to Play
425790,Massively Multiplayer
425790,Simulation
425790,Free to Play
425791,Massively Multiplayer
425791,Simulation
425791,Free to Play
425820,Early Access
425820,Action
425820,RPG
425820,Indie
425840,Simulation
425840,Casual
425840,Indie
425840,Memes
425840,Funny
425840,Open World
425840,Multiplayer
425860,Indie
425860,Casual
425860,Action
425870,Early Access
425870,Sports
425870,Action
425870,Indie
425910,Indie
425910,Simulation
425920,Simulation
425920,Indie
425930,Indie
425930,Simulation
425940,Indie
425940,Simulation
425960,Strategy
425960,RPG
425960,Indie
425960,Casual
425960,Simulation
425980,RPG
425980,Massively Multiplayer
425980,Action
425980,Free to Play
425981,Action
425981,Free to Play
425981,RPG
425981,Massively Multiplayer
426000,Mature
426000,Simulation
426000,Nudity
426000,Management
426000,Indie
426000,Clicker
426000,Anime
426000,Memes
426000,Singleplayer
426000,Female Protagonist
426000,Psychological Horror
426000,Family Friendly
426000,Horror
426010,Simulation
426040,Indie
426040,Horror
426060,RPG
426060,Fantasy
426060,Dungeon Crawler
426060,Grid-Based Movement
426080,Action
426080,Indie
426081,Action
426081,Indie
426100,Design &amp; Illustration
426100,Web Publishing
426110,Indie
426110,Casual
426120,Indie
426120,Casual
426170,Indie
426170,Action
426170,RPG
426170,Cyberpunk
426170,Great Soundtrack
426170,Top-Down Shooter
426170,Action RPG
426200,Simulation
426220,Action
426220,Indie
426220,Soundtrack
426230,RPG
426230,Massively Multiplayer
426230,Free to Play
426240,Action
426250,Early Access
426250,Indie
426250,Casual
426250,Sports
426270,Free to Play
426270,RPG
426270,Massively Multiplayer
426280,RPG
426280,Massively Multiplayer
426280,Indie
426281,RPG
426281,Massively Multiplayer
426281,Indie
426321,Strategy
426321,Turn-Based Strategy
426321,Aliens
426321,Tactical
426330,Indie
426330,RPG
426330,Choose Your Own Adventure
426340,RPG
426340,Indie
426560,Free to Play
426560,Massively Multiplayer
426560,Casual
426560,Sports
426560,Strategy
426560,Gambling
426590,Early Access
426590,Adventure
426590,RPG
426590,Indie
426590,Strategy
426590,Magic
426590,Simulation
426590,Base-Building
426590,Party-Based RPG
426590,Turn-Based Combat
426590,Economy
426590,Turn-Based
426590,Fantasy
426630,Action
426630,Adventure
426630,Platformer
426630,Retro
426630,Classic
426630,Family Friendly
426650,Action
426650,Indie
426690,Indie
426690,Casual
426690,Visual Novel
426690,Anime
426690,Story Rich
426700,Simulation
426710,Simulation
426720,Simulation
426730,Action
426730,Adventure
426740,Simulation
426741,Simulation
426742,Simulation
426743,Simulation
426860,Action
426860,LEGO
426900,Adventure
426900,Indie
426900,Casual
426920,Strategy
426921,Strategy
426922,Strategy
426923,Strategy
426924,Strategy
426925,Strategy
426926,Strategy
426927,Strategy
426928,Strategy
426929,Strategy
426930,Early Access
426930,Action
426930,Indie
426930,Local Multiplayer
426930,4 Player Local
426930,Physics
426930,Funny
426930,Casual
426970,Free to Play
426970,Casual
426970,Massively Multiplayer
426970,Strategy
426970,Card Game
426990,Strategy
426991,Strategy
426992,Strategy
426993,Strategy
426994,Strategy
426995,Strategy
426996,Strategy
426997,Strategy
426998,Strategy
426999,Strategy
427000,Strategy
427001,Strategy
427002,Strategy
427003,Strategy
427004,Strategy
427005,Strategy
427006,Strategy
427007,Strategy
427008,Strategy
427020,Action
427020,Indie
427030,RPG
427030,Historical
427030,Romance
427030,Singleplayer
427030,Story Rich
427030,CRPG
427040,Sports
427040,Indie
427040,Casual
427040,Simulation
427090,Adventure
427090,Indie
427090,Casual
427240,Early Access
427240,Strategy
427240,Action
427240,Adventure
427250,Strategy
427250,Simulation
427250,Indie
427250,RTS
427250,Voxel
427250,Pixel Graphics
427270,Free to Play
427270,Action
427270,Strategy
427270,Multiplayer
427270,Tower Defense
427270,Co-op
427270,MOBA
427270,Survival
427270,Singleplayer
427270,PvE
427270,PvP
427270,Fantasy
427270,Massively Multiplayer
427270,Open World
427270,RPG
427270,Adventure
427270,MMORPG
427270,FPS
427470,Strategy
427470,Indie
427470,Simulation
427470,Politics
427470,Fantasy
427480,Strategy
427480,Chess
427510,Action
427510,Adventure
427510,Character Customization
427510,RPG
427510,Swordplay
427510,JRPG
427510,Multiple Endings
427510,Hack and Slash
427510,Singleplayer
427510,Open World
427510,Sandbox
427510,Third Person
427510,Choices Matter
427510,Historical
427510,Replay Value
427510,Action RPG
427510,Anime
427510,Funny
427510,Comedy
427520,Early Access
427520,Base-Building
427520,Resource Management
427520,Sandbox
427520,Strategy
427520,Multiplayer
427520,Crafting
427520,Survival
